Customer ID,Customer Name,Office Name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,OFFER RECC,Email Address,Sent,F/U Sent
2805,CARRINGTON PARK AT GULF POINTE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,carringtonparkmgr@jrk.com,,
2806,CASA GRANDE,Ecoteam Hou,,,,,,,,,,Offer FPCO,casagrande57@att.net,,
2807,CASA QUINTANA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,quintana@wilhoitproperties.com,,
2809,MAA FALL CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cascade.fallcreek@maac.com,,
2813,CHAMPION COURT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,i.trevino@westplaza.com,,
2814,CHAMPION OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"championoaks@adaracommunities.com,CHAMPIONOAKS.MGR@ADARACOMMUNITIES.COM",,
2815,CHAMPIONS GREEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,championsgreenmgr@lincolnapts.com,,
2816,CHERRY COVE,Ecoteam Hou,,,,,,,,,,Offer FPCO,cherrycove@att.net,,
2817,CHERRY CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cherrycreek.mgr@adaracommunities.com,,
2818,CHERRY GARDEN,Ecoteam Hou,,,,,,,,,,Offer FPCO,,,
2820,CINNAMON RIDGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cinnamonridge@adaracommunities.com,,
2822,CITY PARK II,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cityparccd@highmarkres.com,,
2824,CLEAR LAKE PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,clearlakeplacemgr@raamco.com,,
2825,CLEME MANOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"cleme@aogliving.com,abrown@aogliving.com",,
2826,CLUB AT STABLECHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@clubatstablechase.com,,
2827,COBBLESTONE PARK II,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,melliott@dayrise.com,,
2828,COBBLESTONE PARK I,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,xmarconi@dayrise.com,,
2829,COLONIAL APARTMENTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager.colonial@tarantino.com,,
2830,COLONIAL WOODS,Ecoteam Hou,,,,,,,,,,Offer FPCO,COLONIALWOODSAPTS@GMAIL.COM,,
2833,COMMONS AT VINTAGE PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,commons@adaracommunities.com,,
2838,COPPERTREE VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,lakisha.moten@fairstead.com,,
2841,CORE,Ecoteam Hou,,,,,,,,,,Offer FPCO,core@berkshireresi.com,,
2842,COSTA MESA,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,costamesa@wehnermultifamily.com,,
2844,COUNTRY LANE APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,sonya.c@bmimanagement.com,,
2845,COUNTRYWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,rbbcmgr@raamco.com,,
2846,CREEKSTONE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,creekstonemanager@pricecommunities.com,,
2848,CRESCENT PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@crescentplacehouston.com,,
2849,CROSBY AT WESTCHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cm.cw@elandisservices.com,,
2850,CROSBY PLAZA,Ecoteam Hou,,,,,,,,,,Offer FPCO,crosbyplaza@allied-orion.com,,
2852,CROSSINGS AT HILLCROFT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,hillcroftcm@peakliving.com,,
2853,TOWNHOMES AT 8030 WEST AIRPORT,Ecoteam Hou,,,,,,,,,,Offer FPCO,ariyon.allen@tz-m.com,,
2857,CULLEN PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cullenparkmanager@marquisgroup.net,,
2858,CUNEY HOMES,Ecoteam Hou,,,,,,,,,,Offer FPCO,"kross@housingforhouston.com,cuneyhomes@allied-orion.com",,
2859,CYPRESS GARDENS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kathie.howard@capstonemanagement.com,,
2861,CYPRESSWOOD COURT,Ecoteam Hou,,,,,,,,,,Offer FPCO,cypresswood.court@maac.com,,
2863,DEL SOL APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pm@delsolliving.com,,
2865,DOLCE LIVING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,dolce.mgr@adaracommunities.com,,
2868,DOMAIN TOWN CENTER,Ecoteam Hou,,,,,,,,,,Offer FPCO,domaintowncentermgr@greystar.com,,
2869,DONOVAN VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,managerdonovan@triarcrep.com,,
2871,DRISCOLL PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"driscollplaceleasing@mresmgmt.com,IMARQUEZ@MRESMGMT.COM",,
2872,DRYDEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,drydenmgr@irliving.com,,
2873,EAGLEBROOK,Ecoteam Hou,,,,,,,,,,Offer FPCO,EaglebrookManager@PartinProperties.com,,
2874,PARK AT BELLAGIO,Ecoteam Hou,,,,,,,,,,Offer FPCO,cherrera@brpremierapts.com,,
2877,EDEN ROCK,Ecoteam Hou,,,,,,,,,,Offer FPCO,esalinas@betterworldllc.com,,
2879,EDGEWOOD APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,edgewoodmgr@oakleafmgmt.com,,
2880,EL DORADO GREEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,13303.assistant1@capstonemanagement.com,,
2884,WATERSEDGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,smapps@alapts.com,,
2885,ENCLAVE AT WOODLAND LAKES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,enclaveatwl@greystar.com,,
2887,ENCORE AT WESTFORK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,stacy.robertson@itexgrp.com,,
2888,ESTABLISHMENT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,estmgr@karyamanagement.com,,
2889,ESTABLISHMENT AT 1800,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@establishmentat1800.com,,
2890,ESTATES AT BELLAIRE,Ecoteam Hou,,,,,,,,,,Offer FPCO,estatesbellairemgr@tamresidential.com,,
2892,EWING,Ecoteam Hou,,,,,,,,,,Offer FPCO,ewing@allied-orion.com,,
2894,FAIRFIELD RANCH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,FAIRFIELD.MGR@ADARACOMMUNITIES.COM,,
2895,FAIRMONT OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,fairmontoaks@coremgtgroup.com,,
2897,FLINT AT 290,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,communitydirector@flintat290.com,,
2898,FOREST PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,eva.carmona@assetliving.com,,
2900,FRENCH QUARTER,Ecoteam Hou,,,,,,,,,,Offer FPCO,french.manager@villaserenacommunities.com,,
2901,GALLERIA PARC,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,galleriaparcmgr@shoregate.com,,
2903,GAYLE VILLAS,Ecoteam Hou,,,,,,,,,,Offer FPCO,on.capital.re@gmail.com,,
2904,GEMINI GARDENS,Ecoteam Hou,,,,,,,,,,Offer FPCO,LMRodriguez@betterworldllc.com,,
2906,GILBERT HOUSE,Ecoteam Hou,,,,,,,,,,Offer FPCO,oaks3415@yahoo.com,,
2907,GLADSTELL FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,nancy.meyers@assetliving.com,,
2911,GRACIE SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,ana.cantu@assetliving.com,,
2913,MAA GRAND CYPRESS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,melissa.coffey@maac.com,,
2914,GREEN ARBOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager.greenarbor@tarantino.com,,
2916,MAA VALLEYWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Kaylee.Hickey@maac.com,,
2918,MAA GREENWOOD FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,greenwoodforest@maac.com,,
2924,HARBOUR BAY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,hbmgr@raamco.com,,
2928,HAVEN AT WESTGREEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,westgreen.mgr@adaracommunities.com,,
2929,HAWTHORNE AT BAY FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,hbayforestmgr@hrpliving.com,,
2930,HAWTHORNE AT CRENSHAW,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,hcrenshawmgr@hrpliving.com,,
2931,ANCHOR AT SOUTH SHORE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,anchormgr@cushwake.com,,
2933,HEATHERBROOK,Ecoteam Hou,,,,,,,,,,Offer FPCO,HTBMAN@LYND.COM,,
2934,HEIGHTS AT POST OAK,Ecoteam Hou,,,,,,,,,,Offer FPCO,"amy.brady@indiomgmt.com,lakeisa.brown@indiomgmt.com",,
2938,Serena Apt. Homes,Ecoteam Hou,,,,,,,,,,Offer FPCO,acabrera@alvmapts.com,,
2939,HOLLISTER PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,am.hollister@bhmanagement.com,,
2942,HOME TOWNE AT TOMBALL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tbatemen@ireg.us,,
2943,HOMETOWNE AT MISSOURI CITY,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@hometownemissouricity.com,,
2944,HOME TOWNE ON BELLFORT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@hometownebellfort.com,,
2945,HOMETOWNE ON WAYSIDE,Ecoteam Hou,,,,,,,,,,Offer FPCO,dclemons@ireg.us,,
2946,HOMEWOOD AT ZION,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@homewoodzion.com,,
2947,HUDSON APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cm.hw@elandisservices.com,,
2948,HUMBLE MEMORIAL GARDENS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,humblememorial@tamresidential.com,,
2951,HUNTINGTON WOODS,Ecoteam Hou,,,,,,,,,,Offer FPCO,evelyn.m@bmimanagement.com,,
2952,IMPERIAL CHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,imperial.mgr@adaracommunities.com,,
2953,IVY POINT KINGWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,ivykingwoodmgr@greystar.com,,
2954,IVY POINT AT CYPRESS,Ecoteam Hou,,,,,,,,,,Offer FPCO,ivycypressmgr@greystar.com,,
2955,IVY POINT KLEIN,Ecoteam Hou,,,,,,,,,,Offer FPCO,ivykleinmgr@greystar.com,,
2956,JASMINE PARK,Ecoteam Hou,,,,,,,,,,Offer FPCO,jasminepark.mgr@adaracommunities.com,,
2961,KENSINGTON CROSSING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pm@kensington-crossings.com,,
2962,KENTON APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,Sonya.C@BMimanagement.com,,
2963,KINGSWOOD VILLAGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,CNEWMAN@richfieldcorp.com,,
2964,KINGWOOD LAKES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kingwood.mgr@adaracommunities.com,,
2965,KINGWOOD SENIOR VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,mgr@kingwoodseniorvillage.com,,
2966,KIRKWOOD LANDING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cm.kl@elandisservices.com,,
2967,LA SERENA,Ecoteam Hou,,,,,,,,,,Offer FPCO,la.serena@guardstonepm.com,,
2968,MEMORIAL VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,buffy@lafayettewest.com,,
2970,LAKE VUE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"lakevuemgr@greystar.com,akhaki@greystar.com",,
2972,LAKES AT MADERA,Ecoteam Hou,,,,,,,,,,Offer FPCO,lakesatmadera_mgr@tiptongroup.com,,
2973,LAKES OF WESTVIEW,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Jasmine.Adams@bsrreit.com,,
2974,LAKESIDE FOREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,lfomgr@karyamanagement.com,,
2975,LAKEWOOD APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,angel.lakewood@communitymgmt.net,,
2977,LANDING IN RICHWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,landing@trivestcares.com,,
2978,ARCHER AT WILLOWBROOK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,"reepinvoices@avidbill.com,communitydirector@archeratwillowbrook.com",,
2979,LANDMARK AT AUBURN LAKES,Ecoteam Hou,,,,,,,,,,Offer FPCO,auburnlakesmanager@lmhomes.net,,
2980,LANDMARK AT GRAND CHAMPION,Ecoteam Hou,,,,,,,,,,Offer FPCO,grandchampionmanager@lmhomes.net,,
2981,LANDMARK AT SPRING CYPRESS,Ecoteam Hou,,,,,,,,,,Offer FPCO,springcypressmanager@lmhomes.net,,
2982,"LANESBOROUGH, THE",Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,LNBMGR@RICHDALE.COM,,
2983,LARKSPUR AT SHADOW CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,manager@larkspurshadowcreek.com,,
2984,LE PALAIS,Ecoteam Hou,,,,,,,,,,Offer FPCO,lepmgr@richdale.com,,
2987,LEGACY PARK APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,legacypark.mgr@adaracommunities.com,,
2988,MAA LEGACY PINES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,legacy.pines@maac.com,,
2989,LEGEND POINT CONDOMINIUMS,Ecoteam Hou,,,,,,,,,,Offer FPCO,L.ishum@westplaza.com,,
2990,LIFE AT CLEARWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rebecca.camacho@assetliving.com,,
2992,LINDA VISTA,Ecoteam Hou,,,,,,,,,,Offer FPCO,karina@vemanagement.com,,
2996,LODGE AT TIMBERCREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,thelodgeattimbercreek@oakleafmgmt.com,,
2997,LODGE AT WEST LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,michelle.tharp@assetliving.com,,
2998,LODGE AT WEST OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,thelodge@raamco.com,,
2999,LOFTS ON POST OAK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,albert@riseamg.com,,
3001,LOS PINOS VERDES,Ecoteam Hou,,,,,,,,,,Offer FPCO,lospinosverdes1@gmail.com,,
3002,LUXE AT KATY,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@luxeatkaty.com,,
3003,MAA PARK POINT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tonice.white@maac.com,,
3005,MALLARD CREEK AT KINGWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mallard@tiptongroup.com,,
3006,MANGUM OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,yhernandez@q10pa.com,,
3007,MANOR AT JERSEY VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager@manorjv.com,,
3008,MANSIONS AT MOSES LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,mansionsmgr@tamresidential.com,,
3009,MANSIONS OF SHADOWBRIAR,Ecoteam Hou,,,,,,,,,,Offer FPCO,mansions@gpi-management.com,,
3013,MCALISTER,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kcalloway@alapts.com,,
3014,MEADOW CHASE BAY CITY LLC,Ecoteam Hou,,,,,,,,,,Offer FPCO,meadowchase.mgr@rreafresidential.com,,
3015,MEMORIAL CITY,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager.memorial@mcityliving.com,,
3017,MIRA BELLA,Ecoteam Hou,,,,,,,,,,Offer FPCO,"mirabellamanager@axialliving.com,shannon@axialpartners.com",,
3019,MODERA WASHINGTON,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,moderawashington@millcreekplaces.com,,
3020,MONACO VILLAS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,monaco.manager@vscmgt.com,,
3023,MOORINGS,Ecoteam Hou,,,,,,,,,,Offer FPCO,kristan@themooringstx.com,,
3026,NANTUCKET AT FANNIN STATION,Ecoteam Hou,,,,,,,,,,Offer FPCO,"residencesatfannin@lynd.com,oafman@lynd.com",,
3027,NAPOLEON SQUARE,Ecoteam Hou,,,,,,,,,,Offer FPCO,dfuentes@richfieldcorp.com,,
3028,NEW HAVEN,Ecoteam Hou,,,,,,,,,,Offer FPCO,haven.manager@villaserenacommunities.com,,
3029,NEWPORT AT CLEAR LAKE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,50350.manager1@capstonemanagement.com,,
3030,NEWPORT VILLAGE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,claudia.celarie@newportvillageliving.com,,
3032,NORTH PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,north_park@clmsmgmt.com,,
3033,NORTHLINE APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,northline@aogliving.com,,
3035,KIMBERLY PARKSIDE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,parkside.pm@cafmanagement.com,,
3037,OAKMOOR,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,letrebar@oakmoorapartments.com,,
3038,OAKS OF KINGWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,,,
3039,OAKS OF LAKE JACKSON,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,oaksmanager@linmarkpm.com,,
3040,OLYMPUS SIERRA PINES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sierrapines@olympusproperty.com,,
3041,OPAL AT BARKER CYPRESS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,JMatthews@alapts.com,,
3042,ORLEANS AT FANNIN STATION,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,oafman@lynd.com,,
3043,OXFORD PLACE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,oxford@allied-orion.com,,
3045,PALMS AT CINCO RANCH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,palmscincoranchmgr@greystar.com,,
3046,PALMS AT CYPRESS STATION,Ecoteam Hou,,,,,,,,,,Offer FPCO,mngrpcs@gmail.com,,
3047,PALM LIVING AT VINTAGE PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,anna.castellano@capstonemanagement.com,,
3048,PALMS OF LAKE JACKSON,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,thepalmsoflakejacksonmgr@oakleafmgmt.com,,
3049,PALMS AT ROLLINGCREEK,Ecoteam Hou,,,,,,,,,,Offer FPCO,mngrprc@gmail.com,,
3051,PARC AT MARINA LANDING,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,marinamanager@sunridgeapts.net,,
3054,PARK AT FALLBROOK,Ecoteam Hou,,,,,,,,,,Offer FPCO,amber.ramos@assetliving.com,,
3055,PARK AT KIRKSTALL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,jstubblefield@cirrusami.com,,
3056,PARK AT MONZA fka Brixton,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,monza@brpremierapts.com,,
3060,PARK ON ELDRIDGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,park.eldridge@guardstonepm.com,,
3063,MAA ENERGY PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,maaenergypark@maac.com,,
3068,PARQUE AT BELLAIRE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,synergyevill2@conservice.com,,
3070,PECAN VILLA APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,manager.colonial@tarantino.com,,
3071,PENINSULA,Ecoteam Hou,,,,,,,,,,Offer FPCO,peninsula@allied-orion.com,,
3072,PHOENICIAN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,phoenician@cushwake.com,,
3073,PINE CREEK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cm.pc@elandisservices.com,,
3075,PINE RIDGE APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,pineridgemanager@hotmail.com,,
3076,PINE VILLAGE,Ecoteam Hou,,,,,,,,,,Offer FPCO,pinevillage77080@gmail.com,,
3078,PINEWOOD TOWNHOMES,Ecoteam Hou,,,,,,,,,,Offer FPCO,pinewoodmanager@hotmail.com,,
3079,PINNACLE ON WILCREST,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,michellem@thepinnacleonwilcrest.com,,
3080,PIRATES LANDING APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,pirates.mgr@adaracommunities.com,,
3081,PLANTATION APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,plnmgr@richdale.com,,
3083,PLAZA AT WESTCHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,westchasehoumgr@greystar.com,,
3084,PLAZA IN THE MUSEUM DISTRICT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,kluckett@berkshireresi.com,,
3087,PORTERWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,poterwoodmanager@emerge-living.com,,
3088,MAA 510,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,Katelyn.redding@maac.com,,
3089,MAA AFTON OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,victor.rodriguez@maac.com,,
3092,PRESTONWOOD,Ecoteam Hou,,,,,,,,,,Offer FPCO,prestonwood.mgr@adaracommunities.com,,
3097,QUAIL CHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,paris.mckinney@dominiuminc.com,,
3099,RAINTREE,Ecoteam Hou,,,,,,,,,,Offer FPCO,rtmgr@raamco.com,,
3100,RAINY MEADOWS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,KSolis@rentfrontier.com,,
3101,RANCHO VERDE,Ecoteam Hou,,,,,,,,,,Offer FPCO,ranchoverde6000@gmail.com,,
3102,MAA RANCHSTONE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,maaranchstone@maac.com,,
3103,STANDARD AT EASTPOINT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tsemanager@stmkmgmt.com,,
3104,RAVELLO AT TUSCAN LAKES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,ravello@adaracommunities.com,,
3105,RAYSTONE APT HOMES,Ecoteam Hou,,,,,,,,,,Offer FPCO,pauline@oakvilletx.com,,
3107,REGENTS WALK,Ecoteam Hou,,,,,,,,,,Offer FPCO,rbbcmgr@raamco.com,,
3109,RESERVE AT LAKE JACKSON,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,lakejacksonmgr@greystar.com,,
3112,MAA WOODWIND,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,reserve.woodwind@maac.com,,
3113,RESIDENCE AT THE HEIGHTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,sandy@residenceheights.com,,
3114,RETREAT AT BARBERS HILL,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,JANIE.FLORES@ASSETLIVING.COM,,
3115,RETREAT AT STEEPLECHASE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sofia@theretreatatsteeplechase.com,,
3116,RETREAT AT TEXAS CITY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rtc@aogliving.com,,
3117,MAA VINTAGE PARK,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,alex.swimmer@maac.com,,
3119,RIVERWALK APTS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tiana@riverwalkhouston.com,,
3121,MISSION AT BAYTOWN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,arna.fernandez@dominiuminc.com,,
3122,ROUNDHILL TOWNHOMES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,roundhilltownhomes@rpmliving.com,,
3123,ROYAL NORTH,Ecoteam Hou,,,,,,,,,,Offer FPCO,royal.north@guardstonepm.com,,
3124,ROYAL SIENNA,Ecoteam Hou,,,,,,,,,,Offer FPCO,tracie.torry@rpmliving.com,,
3125,ROYALTON AT RIVER OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,royaltonaa@fsresidential.com,,
3126,SADDLEWOOD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tiac@saddlewoodapts.com,,
3127,SAGE HOLLOW,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sagehollowcd@highmarkres.com,,
3128,SALEM SQUARE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,tmazurek@rentfrontier.com,,
3129,SAN AUGUSTINE,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,m.vanegas@westplaza.com,,
3130,SAN MARINO,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sanmarino@rreafresidential.com,,
3131,SAN MONTEGO,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,sanmontegomgr@cushwake.com,,
3133,SANTA LUCIA,Ecoteam Hou,,,,,,,,,,Offer FPCO,santaluciaapartmentshouston@gmail.com,,
3135,SAVAN VILLAS,Ecoteam Hou,,,,,,,,,,Offer FPCO,savanvillas@banyanequitymgmt.com,,
3141,SETTLERS RANCH,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rosie@cempco.com,,
3144,SHADOW BAY,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,shadow.manager@villaserenacommunities.com,,
3148,SHERWOOD GARDENS,Ecoteam Hou,,,,,,,,,,Offer FPCO,rshanar@hotmail.com,,
3150,SHOREHAM APTS,Ecoteam Hou,,,,,,,,,,Offer FPCO,shoreham@allied-orion.com,,
3151,SIERRA MEADOWS,Ecoteam Hou,,,,,,,,,,Offer FPCO,sierrameadows@aogliving.com,,
3152,SIGNATURE POINT,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,rmartinez@missionrockres.com,,
3153,SILVER MAPLES,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,silvermaplesapts@yahoo.com,,
3157,SMART LIVING AT GARDEN OAKS,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,gardenoaks@allied-orion.com,,
3158,SMART LIVING ON CULLEN,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,cullenmgr@sharpmgmt.com,,
3159,SMART LIVING TELEPHONE RD,Ecoteam Hou,,,,,,,,,,Offer AIR Upgrade,smartliving@allied-orion.com,,
3160,51TEN TOWNHOMES,Ecoteam Hou,,,,,,,,,,Offer FPCO,communitydirector@51tentownhomes.com,,
3162,SOUTH LAKE VILLAS,Ecoteam Hou,,,,,,,,,,Offer FPCO,southlakemanager@marquisgroup.net,,
3163,SOUTH OAKS,Ecoteam Hou,,,,,,,,,,Offer FPCO,southoaksapt@richfieldcorp.com,,
